Name,FQDN,Class,Is Virtual,Location,IP Address,Sub-Environment,Operational Status,Status (install_status),Operating System,OS Version,PCI Designation
paz1fnewtw10v,paz1fnewtw10v.corp.cvscaremark.com,Windows Server,TRUE,Work At Home-Ohio,10.249.136.185,SIT,Operational,Installed,Windows 2016 Standard,10.0.14393,Not PCI related
paz1fnewtw30v,paz1fnewtw30v.corp.cvscaremark.com,Windows Server,TRUE,Scottsdale-9501 East Shea Blvd,10.249.144.141,CERT,Operational,Installed,Windows 2022 Standard,10.0.20348,Not PCI related
paz1fogdpw10v,paz1fogdpw10v.corp.cvscaremark.com,Windows Server,TRUE,Scottsdale-9501 East Shea Blvd,10.124.189.17,PROD,Non-Operational,Retired,Windows 2016 Standard,10.0.14393,Not PCI related
paz1fogdpw11v,paz1fogdpw11v.corp.cvscaremark.com,Windows Server,TRUE,Scottsdale-9501 East Shea Blvd,10.124.191.237,PROD,Operational,Installed,Windows 2022 Standard,10.0.20348,Not PCI related
paz1frgadl10v,paz1frgadl10v.corp.cvscaremark.com,Linux Server,TRUE,Scottsdale-9501 East Shea Blvd,10.249.133.64,DEV,Operational,Installed,Linux Red Hat,7.9,Not PCI related
paz1frgapl10v,paz1frgapl10v.corp.cvscaremark.com,Linux Server,TRUE,Scottsdale-9501 East Shea Blvd,10.249.140.72,PROD,Operational,Installed,Linux Red Hat,7.9,Not PCI related
paz1fsiapw11v,paz1fsiapw11v.corp.cvscaremark.com,Windows Server,TRUE,Scottsdale-9501 East Shea Blvd,10.249.145.217,PROD,Operational,Installed,Windows 2019 Standard,10.0.17763,Not PCI related
paz1fsiapw12v,paz1fsiapw12v.corp.cvscaremark.com,Windows Server,TRUE,Scottsdale-9501 East Shea Blvd,10.249.160.40,PROD,Operational,Installed,Windows 2019 Standard,10.0.17763,
paz1fsiatw11v,paz1fsiatw11v.corp.cvscaremark.com,Windows Server,TRUE,Scottsdale-9501 East Shea Blvd,10.249.136.44,TEST,Operational,Installed,Windows 2019 Standard,10.0.17763,Not PCI related
paz1fsidpw10v,paz1fsidpw10v.corp.cvscaremark.com,Windows Server,TRUE,Scottsdale-9501 East Shea Blvd,10.249.144.13,PROD,Non-Operational,Retired,Windows 2019 Standard,10.0.17763,Not PCI related
paz1fsidpw11v,paz1fsidpw11v.corp.cvscaremark.com,Windows Server,TRUE,Scottsdale-9501 East Shea Blvd,10.124.244.59,PROD,Operational,Installed,Windows 2022 Standard,10.0.20348,Not PCI related
paz1fsidtw10v,paz1fsidtw10v.corp.cvscaremark.com,Windows Server,TRUE,Scottsdale-9501 East Shea Blvd,10.249.136.45,TEST,Non-Operational,Retired,Windows 2019 Standard,10.0.17763,Not PCI related
paz1fsidtw11v,paz1fsidtw11v.corp.cvscaremark.com,Windows Server,TRUE,Scottsdale-9501 East Shea Blvd,10.124.246.83,TEST,Operational,Installed,Windows 2022 Standard,10.0.20348,Not PCI related
paz1fswatw10v,paz1fswatw10v.test.cvscaremark.com,Windows Server,TRUE,Scottsdale-9501 East Shea Blvd,10.94.34.181,PROD,Operational,Installed,Windows 2019 Standard,10.0.17763,Not PCI related
PAZ1FTDPL1P,PAZ1FTDPL1P.CORP.CVSCAREMARK.COM,Appliance,FALSE,,10.119.172.240,PROD,Operational,Installed,Cisco Fire Linux OS,v6.4.0,PCI Security Tool
PAZ1FTDPL2P,PAZ1FTDPL2P.CORP.CVSCAREMARK.COM,Appliance,FALSE,,10.119.172.241,PROD,Operational,Installed,Cisco Fire Linux OS,v6.4.0,PCI Security Tool
PAZ1FTDPL3P,PAZ1FTDPL3P.CORP.CVSCAREMARK.COM,Appliance,FALSE,,10.119.172.242,PROD,Operational,Installed,Cisco Fire Linux OS,v6.4.0,PCI Security Tool
PAZ1FTDPL4P,PAZ1FTDPL4P.CORP.CVSCAREMARK.COM,Appliance,FALSE,,10.119.172.243,PROD,Operational,Installed,Cisco Fire Linux OS,v6.4.0,PCI Security Tool
paz1ftpdpw10v,paz1ftpdpw10v.corp.cvscaremark.com,Windows Server,TRUE,Offshore/Offsite CW,10.249.145.22,PROD,Operational,Installed,Windows 2016 Standard,10.0.14393,Not PCI related
paz1ftppw1v,PAZ1FTPPW1V.caremarkrx.net,Windows Server,TRUE,Scottsdale-9501 East Shea Blvd,10.123.98.167,PROD,Operational,Installed,Windows 2019 Standard,10.0.17763,PCI Connected
PAZ1FXPW7P,,Server,FALSE,Scottsdale-9501 East Shea Blvd,,,Operational,Installed,,,
paz1gdeapl1v,paz1gdeapl1v.corp.cvscaremark.com,Appliance,TRUE,,10.93.9.122,PROD,Non-Operational,Retired,,Centos,PCI Security Tool
paz1gdxddl1v,paz1gdxddl1v.corp.cvscaremark.com,Linux Server,TRUE,Scottsdale-9501 East Shea Blvd,10.124.222.90,DEV,Operational,Installed,Linux Red Hat,7.9,Not PCI related
paz1gdxdpl10p,paz1gdxdpl10p.corp.cvscaremark.com,Linux Server,FALSE,Scottsdale-9501 East Shea Blvd,10.217.188.73,PROD,Operational,Installed,Linux Red Hat,7.9,Not PCI related
paz1gdxdul1v,paz1gdxdul1v.corp.cvscaremark.com,Linux Server,TRUE,Scottsdale-9501 East Shea Blvd,10.124.222.91,TEST,Operational,Installed,RHEL7.9,7.9,Not PCI related
paz1gdxrdl10v,paz1gdxrdl10v.caremarkrx.net,Linux Server,TRUE,Scottsdale-9501 East Shea Blvd,10.124.184.60,DEV1,Operational,Installed,Linux Red Hat,7.9,Not PCI related
paz1gdxrdl11v,paz1gdxrdl11v.corp.cvscaremark.com,Linux Server,TRUE,Scottsdale-9501 East Shea Blvd,10.124.184.61,DEV2,Operational,Installed,Linux Red Hat,7.9,Not PCI related
paz1gdxrpl10v,paz1gdxrpl10v.caremarkrx.net,Linux Server,TRUE,Scottsdale-9501 East Shea Blvd,10.93.24.253,PROD,Operational,Installed,Linux Red Hat,7.9,Not PCI related
paz1gdxrsl10v,paz1gdxrsl10v.corp.cvscaremark.com,Linux Server,TRUE,Scottsdale-9501 East Shea Blvd,10.124.184.62,SIT1,Operational,Installed,Linux Red Hat,7.9,Not PCI related
paz1gdxrsl11v,paz1gdxrsl11v.corp.cvscaremark.com,Linux Server,TRUE,Scottsdale-9501 East Shea Blvd,10.124.184.63,SIT2,Operational,Installed,Linux Red Hat,7.9,Not PCI related
paz1gdxrul11v,paz1gdxrul11v.corp.cvscaremark.com,Linux Server,TRUE,Scottsdale-9501 East Shea Blvd,10.93.24.254,UAT,Operational,Installed,Linux Red Hat,8.1,Not PCI related
paz1gieadw10v,,Windows Server,TRUE,,,,Non-Operational,Retired,Windows Server 2016 Standard,,
paz1gieapw11v,,Windows Server,TRUE,,,,Non-Operational,Retired,Windows Server 2016 Standard,,
paz1gieapw13v,,Windows Server,TRUE,,,,Non-Operational,Retired,Windows Server 2016 Standard,,
paz1gieauw10v,,Windows Server,TRUE,,,,Non-Operational,Retired,Windows Server 2016 Standard,,
paz1halapw10v,paz1halapw10v.corp.cvscaremark.com,Windows Server,TRUE,,10.217.189.97,PROD,Non-Operational,Retired,Windows 2019 Standard,10.0.17763,Not PCI related
paz1halatw10v,paz1halatw10v.corp.cvscaremark.com,Windows Server,TRUE,,10.217.189.98,TEST,Non-Operational,Retired,Windows 2019 Standard,10.0.17763,Not PCI related
paz1hcnadp10v-mgt,paz1hcnadp10v-mgt.corp.cvscaremark.com,Appliance,FALSE,,10.124.184.100,Development,Non-Operational,Retired,,,Not PCI related
paz1hcnadw10v,paz1hcnadw10v.corp.cvscaremark.com,Windows Server,TRUE,Scottsdale-9501 East Shea Blvd,10.249.136.184,DEV,Operational,Installed,Windows 2016 Standard,10.0.14393,Not PCI related
paz1hcnadw11v,paz1hcnadw11v.corp.cvscaremark.com,Windows Server,TRUE,,10.249.136.189,DEV,Non-Operational,Retired,Windows 2016 Standard,10.0.14393,Not PCI related
paz1hcnadw12v,paz1hcnadw12v.corp.cvscaremark.com,Windows Server,TRUE,,10.249.136.223,DEV,Non-Operational,Retired,Windows 2016 Standard,10.0.14393,Not PCI related
paz1hcnadw13v,paz1hcnadw13v.corp.cvscaremark.com,Windows Server,TRUE,,10.249.136.237,DEV,Non-Operational,Retired,Windows 2016 Standard,10.0.14393,Not PCI related
paz1hcnadw30v,paz1hcnadw30v.corp.cvscaremark.com,Windows Server,TRUE,Scottsdale-9501 East Shea Blvd,10.124.80.26,DEV,Operational,Installed,Windows 2022 Standard,10.0.20348,Not PCI related
paz1hcnalw10v,,Windows Server,TRUE,,,,Non-Operational,Retired,Windows Server 2016 Standard,10.0.14393,
paz1hcnalw12v,,Windows Server,TRUE,,,,Non-Operational,Retired,Windows Server 2016 Standard,10.0.14393,
paz1hcnalw14v,,Windows Server,TRUE,,,,Non-Operational,Retired,Windows Server 2016 Standard,10.0.14393,
paz1hcnapp10v-mgt,paz1hcnapp10v-mgt.corp.cvscaremark.com,Appliance,FALSE,,10.124.188.141,PROD,Non-Operational,Retired,,,Not PCI related
paz1hcnapw10v,paz1hcnapw10v.corp.cvscaremark.com,Windows Server,TRUE,Offshore/Offsite CW,10.249.144.132,PROD,Operational,Installed,Windows 2016 Standard,10.0.14393,Not PCI related
paz1hcnapw11v,,Windows Server,TRUE,,,,Non-Operational,Retired,Windows Server 2016 Standard,10.0.14393,
paz1hcnapw12v,paz1hcnapw12v.corp.cvscaremark.com,Windows Server,TRUE,Scottsdale-9501 East Shea Blvd,10.249.144.134,PROD,Operational,Installed,Windows 2016 Standard,10.0.14393,Not PCI related
paz1hcnapw20v,paz1hcnapw20v.corp.cvscaremark.com,Windows Server,TRUE,Scottsdale-9501 East Shea Blvd,10.124.148.94,PROD,Operational,Installed,Windows 2022 Standard,10.0.20348,Not PCI related
paz1hcnapw22v,paz1hcnapw22v.corp.cvscaremark.com,Windows Server,TRUE,Scottsdale-9501 East Shea Blvd,10.124.148.95,PROD,Operational,Pending Install,Windows 2022 Standard,10.0.20348,Not PCI related
paz1hcnapw25v,,Windows Server,TRUE,,,,Non-Operational,Retired,Windows Server 2016 Standard,10.0.14393,
paz1hcnapw26v,paz1hcnapw26v.corp.cvscaremark.com,Windows Server,TRUE,,,PROD,Non-Operational,Retired,Windows Server 2016 Standard,10.0.14393,Not PCI related
paz1hcnapw27v,paz1hcnapw27v.corp.cvscaremark.com,Windows Server,TRUE,,,PROD,Non-Operational,Retired,Windows Server 2016 Standard,10.0.14393,Not PCI related
paz1hcnapw29v,paz1hcnapw29v.corp.cvscaremark.com,Windows Server,TRUE,,10.249.144.152,PROD,Non-Operational,Retired,Windows 2016 Standard,10.0.14393,Not PCI related
paz1hcnapw30v,paz1hcnapw30v.corp.cvscaremark.com,Windows Server,TRUE,,10.249.144.153,PROD,Non-Operational,Retired,Windows 2016 Standard,10.0.14393,Not PCI related
paz1hcnapw31v,paz1hcnapw31v.corp.cvscaremark.com,Windows Server,TRUE,,10.249.144.154,PROD,Non-Operational,Retired,Windows 2016 Standard,10.0.14393,Not PCI related
paz1hcnapw32v,paz1hcnapw32v.corp.cvscaremark.com,Windows Server,TRUE,Offshore/Offsite CW,10.249.144.155,PROD,Operational,Installed,Windows 2016 Standard,10.0.14393,Not PCI related
paz1hcnapw33v,paz1hcnapw33v.corp.cvscaremark.com,Windows Server,TRUE,Offshore/Offsite CW,10.249.144.156,PROD,Operational,Installed,Windows 2016 Standard,10.0.14393,Not PCI related
paz1hcnapw34v,paz1hcnapw34v.corp.cvscaremark.com,Windows Server,TRUE,,10.249.144.157,PROD,Non-Operational,Retired,Windows 2016 Standard,10.0.14393,Not PCI related
paz1hcnapw35v,paz1hcnapw35v.corp.cvscaremark.com,Windows Server,TRUE,,,PROD,Non-Operational,Retired,Windows Server 2016 Standard,10.0.14393,Not PCI related
paz1hcnapw42v,paz1hcnapw42v.corp.cvscaremark.com,Windows Server,TRUE,Scottsdale-9501 East Shea Blvd,10.124.148.96,PROD,Operational,Installed,Windows 2022 Standard,10.0.20348,Not PCI related
paz1hcnapw43v,paz1hcnapw43v.corp.cvscaremark.com,Windows Server,TRUE,Scottsdale-9501 East Shea Blvd,10.124.148.97,PROD,Operational,Installed,Windows 2022 Standard,10.0.20348,Not PCI related
paz1hcnaqw10v,paz1hcnaqw10v.corp.cvscaremark.com,Windows Server,TRUE,Work At Home-Illinois,10.249.136.186,QA,Operational,Installed,Windows 2016 Standard,10.0.14393,Not PCI related
paz1hcnaqw11v,paz1hcnaqw11v.corp.cvscaremark.com,Windows Server,TRUE,Offshore/Offsite CW,10.249.136.192,QA,Operational,Installed,Windows 2016 Standard,10.0.14393,Not PCI related
paz1hcnaqw12v,paz1hcnaqw12v.corp.cvscaremark.com,Windows Server,TRUE,Work At Home-Illinois,10.249.136.233,QA,Operational,Installed,Windows 2016 Standard,10.0.14393,Not PCI related
paz1hcnaqw14v,paz1hcnaqw14v.corp.cvscaremark.com,Windows Server,TRUE,Work At Home-Illinois,10.249.136.232,QA,Operational,Installed,Windows 2016 Standard,10.0.14393,Not PCI related
paz1hcnaqw20v,paz1hcnaqw20v.corp.cvscaremark.com,Windows Server,TRUE,Scottsdale-9501 East Shea Blvd,10.124.80.35,QA,Operational,Installed,Windows 2022 Standard,10.0.20348,Not PCI related
paz1hcnaqw21v,paz1hcnaqw21v.corp.cvscaremark.com,Windows Server,TRUE,Scottsdale-9501 East Shea Blvd,10.124.80.31,QA,Operational,Installed,Windows 2022 Standard,10.0.20348,Not PCI related
paz1hcnaqw22v,paz1hcnaqw22v.corp.cvscaremark.com,Windows Server,TRUE,Scottsdale-9501 East Shea Blvd,10.124.80.32,QA,Operational,Installed,Windows 2022 Standard,10.0.20348,Not PCI related
paz1hcnaqw24v,paz1hcnaqw24v.corp.cvscaremark.com,Windows Server,TRUE,Scottsdale-9501 East Shea Blvd,10.124.80.33,QA,Operational,Installed,Windows 2022 Standard,10.0.20348,Not PCI related
paz1hcnaup10v-mgt,paz1hcnaup10v-mgt.corp.cvscaremark.com,Appliance,FALSE,,10.124.184.102,UAT,Non-Operational,Retired,,,Not PCI related
paz1hcnauw10v,paz1hcnauw10v.corp.cvscaremark.com,Windows Server,TRUE,Scottsdale-9501 East Shea Blvd,10.249.136.222,UAT,Non-Operational,Retired,Windows 2016 Standard,10.0.14393,Not PCI related
paz1hcnauw11v,paz1hcnauw11v.corp.cvscaremark.com,Windows Server,TRUE,Scottsdale-9501 East Shea Blvd,10.249.136.235,UAT,Non-Operational,Retired,Windows 2016 Standard,10.0.14393,Not PCI related
paz1hcnauw13v,paz1hcnauw13v.corp.cvscaremark.com,Windows Server,TRUE,Work At Home-Illinois,10.249.136.240,UAT,Non-Operational,Retired,Windows 2016 Standard,10.0.14393,Not PCI related
paz1hcnddw10v,paz1hcnddw10v.corp.cvscaremark.com,Windows Server,TRUE,Scottsdale-9501 East Shea Blvd,10.249.136.187,DEV,Operational,Installed,Windows 2016 Standard,10.0.14393,Not PCI related
paz1hcnddw11v,paz1hcnddw11v.corp.cvscaremark.com,Windows Server,TRUE,Scottsdale-9501 East Shea Blvd,10.249.136.133,DEV,Operational,Installed,Windows 2016 Standard,10.0.14393,Not PCI related
paz1hcnddw12v,paz1hcnddw12v.corp.cvscaremark.com,Windows Server,TRUE,Scottsdale-9501 East Shea Blvd,10.249.136.242,DEV,Operational,Installed,Windows 2016 Standard,10.0.14393,Not PCI related
paz1hcnddw14v,paz1hcnddw14v.corp.cvscaremark.com,Windows Server,TRUE,Scottsdale-9501 East Shea Blvd,10.124.80.36,DEV,Operational,Installed,Windows 2022 Standard,10.0.20348,Not PCI related
paz1hcnddw15v,paz1hcnddw15v.corp.cvscaremark.com,Windows Server,TRUE,Scottsdale-9501 East Shea Blvd,10.124.80.37,DEV,Operational,Installed,Windows 2022 Standard,10.0.20348,Not PCI related
paz1hcnddw16v,paz1hcnddw16v.corp.cvscaremark.com,Windows Server,TRUE,Scottsdale-9501 East Shea Blvd,10.124.80.38,DEV,Operational,Installed,Windows 2022 Standard,10.0.20348,Not PCI related
paz1hcnddw30v,,Windows Server,TRUE,,10.124.80.26,,Operational,Installed,Windows Server 2022 Standard,10.0.20348,
PAZ1HCNDL02P,,Server,FALSE,,,,Retired,Retired,,,Not PCI related
PAZ1HCNDL03P,,Server,FALSE,,,,Retired,Retired,,,Not PCI related
paz1hcndpw10p,paz1hcndpw10p.corp.cvscaremark.com,Windows Server,FALSE,Offshore/Offsite CW,10.217.238.14,PROD,Operational,Installed,Windows 2016 Standard,10.0.14393,Not PCI related
paz1hcndpw10v,paz1hcndpw10v.corp.cvscaremark.com,Windows Server,TRUE,Scottsdale-9501 East Shea Blvd,10.249.144.136,PROD,Operational,Installed,Windows 2016 Standard,10.0.14393,Not PCI related
paz1hcndpw11p,paz1hcndpw11p.corp.cvscaremark.com,Windows Server,FALSE,Offshore/Offsite CW,10.217.238.15,PROD,Non-Operational,Retired,Windows 2016 Standard,10.0.14393,Not PCI related
paz1hcndpw11v,paz1hcndpw11v.corp.cvscaremark.com,Windows Server,TRUE,Work At Home-Illinois,10.249.144.244,PROD,Operational,Installed,Windows 2016 Standard,10.0.14393,Not PCI related
paz1hcndpw12v,,Windows Server,TRUE,,,,Non-Operational,Retired,Windows Server 2016 Standard,10.0.14393,
paz1hcndpw14v,paz1hcndpw14v.corp.cvscaremark.com,Windows Server,TRUE,Scottsdale-9501 East Shea Blvd,10.249.160.232,PROD,Operational,Installed,Windows Server 2022 Standard,10.0.20348,Not PCI related
paz1hcndpw15v,paz1hcndpw15v.corp.cvscaremark.com,Windows Server,TRUE,Scottsdale-9501 East Shea Blvd,10.249.160.225,PROD,Operational,Installed,Windows Server 2022 Standard,10.0.20348,Not PCI related
paz1hcndpw16v,paz1hcndpw16v.corp.cvscaremark.com,Windows Server,TRUE,Scottsdale-9501 East Shea Blvd,10.249.160.230,PROD,Operational,Installed,Windows Server 2022 Standard,10.0.20348,Not PCI related
paz1hcndqw10v,paz1hcndqw10v.corp.cvscaremark.com,Windows Server,TRUE,Offshore/Offsite CW,10.249.136.188,QA,Operational,Installed,Windows 2016 Standard,10.0.14393,Not PCI related
paz1hcndqw11v,paz1hcndqw11v.corp.cvscaremark.com,Windows Server,TRUE,Work At Home-Texas,10.249.136.228,QA,Operational,Installed,Windows 2016 Standard,10.0.14393,Not PCI related
paz1hcndqw13v,paz1hcndqw13v.corp.cvscaremark.com,Windows Server,TRUE,Scottsdale-9501 East Shea Blvd,10.124.185.107,QA,Operational,Installed,Windows 2016 Standard,10.0.14393,Not PCI related
paz1hcndqw14v,paz1hcndqw14v.corp.cvscaremark.com,Windows Server,TRUE,Scottsdale-9501 East Shea Blvd,10.124.80.27,QA,Operational,Installed,Windows 2022 Standard,10.0.20348,Not PCI related
paz1hcndqw15v,paz1hcndqw15v.corp.cvscaremark.com,Windows Server,TRUE,Scottsdale-9501 East Shea Blvd,10.124.80.28,QA,Operational,Installed,Windows 2022 Standard,10.0.20348,Not PCI related
paz1hcndqw16v,paz1hcndqw16v.corp.cvscaremark.com,Windows Server,TRUE,Scottsdale-9501 East Shea Blvd,10.124.80.29,QA,Operational,Installed,Windows 2022 Standard,10.0.20348,Not PCI related
paz1hcnduw10p,paz1hcnduw10p.corp.cvscaremark.com,Windows Server,FALSE,Offshore/Offsite CW,10.217.238.163,UAT,Non-Operational,Retired,Windows 2016 Standard,10.0.14393,Not PCI related
paz1hcnduw10v,paz1hcnduw10v.corp.cvscaremark.com,Windows Server,TRUE,Work At Home-Illinois,10.249.136.229,UAT,Operational,Installed,Windows 2016 Standard,10.0.14393,Not PCI related
paz1hcnduw11p,paz1hcnduw11p.corp.cvscaremark.com,Windows Server,FALSE,Woonsocket-1 CVS Drive,10.217.238.164,UAT,Non-Operational,Retired,Windows 2016 Standard,10.0.14393,Not PCI related
paz1hcnduw11v,paz1hcnduw11v.corp.cvscaremark.com,Windows Server,TRUE,Work At Home-Illinois,10.249.137.21,UAT,Operational,Installed,Windows 2016 Standard,10.0.14393,Not PCI related
paz1hcnduw14v,paz1hcnduw14v.corp.cvscaremark.com,Windows Server,TRUE,Scottsdale-9501 East Shea Blvd,10.124.80.34,UAT,Operational,Installed,Windows 2022 Standard,10.0.20348,Not PCI related
paz1hcnduw15v,paz1hcnduw15v.corp.cvscaremark.com,Windows Server,TRUE,Scottsdale-9501 East Shea Blvd,10.124.80.30,UAT,Operational,Installed,Windows 2022 Standard,10.0.20348,Not PCI related
PAZ1HCNPL01P,,Server,FALSE,,,,Retired,Retired,,,Not PCI related
PAZ1HCNPL02P,,Server,FALSE,,,,Retired,Retired,,,Not PCI related
PAZ1HCNPL03P,,Server,FALSE,,,,Operational,Retired,,,Not PCI related
PAZ1HCNPL04P,,Server,FALSE,,,,Retired,Retired,,,Not PCI related
PAZ1HCNPL05P,,Server,FALSE,,,,Retired,Retired,,,Not PCI related
PAZ1HCNPL06P,,Server,FALSE,,,,Retired,Retired,,,Not PCI related
PAZ1HCNPL07P,,Server,FALSE,,,,Retired,Retired,,,Not PCI related
PAZ1HCNPL08P,,Server,FALSE,,,,Retired,Retired,,,Not PCI related
PAZ1HCNPL09P,,Server,FALSE,,,,Retired,Retired,,,Not PCI related
paz1hcnwpw10v,paz1hcnwpw10v.corp.cvscaremark.com,Windows Server,TRUE,Work At Home-Maryland,10.249.144.185,PROD,Operational,Installed,Windows 2016 Standard,10.0.14393,Not PCI related
paz1heead1a1,paz1heead1a1.caremarkrx.net,AIX Server,TRUE,,10.93.71.156,DEV,Non-Operational,Retired,AIX,7.2.0.0,Not PCI related
paz1heead2a1,paz1heead2a1.caremarkrx.net,AIX Server,TRUE,,10.93.71.157,DEV2,Non-Operational,Retired,AIX,7.2.0.0,Not PCI related
paz1heeapta1a,paz1heeapta1a.caremarkrx.net,AIX Server,TRUE,,10.9.62.55,PT,Non-Operational,Retired,AIX,7.2.0.0,PCI Connected
paz1heeas1a1a,paz1heeas1a1a.caremarkrx.net,AIX Server,TRUE,,10.93.75.204,SIT,Non-Operational,Retired,AIX,7.2.0.0,Not PCI related
paz1heeas1a1b,paz1heeas1a1b.caremarkrx.net,AIX Server,TRUE,,10.93.75.205,SIT,Non-Operational,Retired,AIX,7.2.0.0,Not PCI related
paz1heeas2a1a,paz1heeas2a1a.caremarkrx.net,AIX Server,TRUE,,10.93.77.4,SIT2,Non-Operational,Retired,AIX,7.2.0.0,Not PCI related
paz1heeas2a1b,paz1heeas2a1b.caremarkrx.net,AIX Server,TRUE,,10.93.77.5,SIT2,Non-Operational,Retired,AIX,7.2.0.0,Not PCI related
paz1hivdtw10v,paz1hivdtw10v.corp.cvscaremark.com,Windows Server,TRUE,Scottsdale-9501 East Shea Blvd,10.249.136.128,,Non-Operational,Retired,Windows 2016 Standard,10.0.14393,Not PCI related
paz1hlmdpl10v,paz1hlmdpl10v.corp.cvscaremark.com,Linux Server,TRUE,,10.124.150.52,PROD,Operational,Installed,Linux Red Hat,8.1,Not PCI related
paz1hprmapw1v,,Windows Server,TRUE,,,,Non-Operational,Retired,Windows Server 2012 R2 Standard,,
paz1hprmapw2v,,Windows Server,TRUE,,,,Non-Operational,Retired,Windows Server 2012 R2 Standard,,
paz1ibcadl10v,paz1ibcadl10v.corp.cvscaremark.com,Linux Server,TRUE,Scottsdale-9501 East Shea Blvd,10.249.132.236,DEV,Operational,Installed,Linux Red Hat,8.1,Not PCI related
paz1ibcadl11v,paz1ibcadl11v.corp.cvscaremark.com,Linux Server,TRUE,Scottsdale-9501 East Shea Blvd,10.249.132.237,DEV,Operational,Installed,Linux Red Hat,8.1,Not PCI related
paz1ibcadl12v,paz1ibcadl12v.corp.cvscaremark.com,Linux Server,TRUE,Scottsdale-9501 East Shea Blvd,10.249.132.238,DEV,Operational,Installed,Linux Red Hat,8.1,Not PCI related
paz1ibcanl10v,paz1ibcanl10v.corp.cvscaremark.com,Linux Server,TRUE,Scottsdale-9501 East Shea Blvd,10.249.133.41,PT,Operational,Installed,Linux Red Hat,7.9,Not PCI related
paz1ibcanl11v,paz1ibcanl11v.corp.cvscaremark.com,Linux Server,TRUE,Scottsdale-9501 East Shea Blvd,10.249.133.40,PT,Operational,Installed,Linux Red Hat,7.9,Not PCI related
paz1ibcanl12v,paz1ibcanl12v.corp.cvscaremark.com,Linux Server,TRUE,Scottsdale-9501 East Shea Blvd,10.9.63.152,PT,Operational,Installed,Linux Red Hat,8.1,Not PCI related
paz1ibcanl13v,paz1ibcanl13v.corp.cvscaremark.com,Linux Server,TRUE,Scottsdale-9501 East Shea Blvd,10.9.63.154,STP,Operational,Installed,Linux Red Hat,8.1,Not PCI related
paz1ibcapl10v,paz1ibcapl10v.corp.cvscaremark.com,Linux Server,TRUE,Scottsdale-9501 East Shea Blvd,10.249.148.102,PROD,Operational,Installed,Linux Red Hat,8.1,Not PCI related
