apm_id,application_acronym,enterprise_heritage,application_name,application_environment,competitively_sensitive,risk_tier,fqdn,server_designation,server_site,ip_address
APM0007189,ItemMainframe,CVS,ITEM (MAINFRAME),PROD,No,Low Risk,MFCVSP.CVS.COM,PCI Connected,,10.221.12.250
APM0007242,JdaForecastReplenishment,CVS,JDA - FORECAST/REPLENISHMENT,,No,Low Risk,,,,
APM0007242,JdaForecastReplenishment,CVS,JDA - FORECAST/REPLENISHMENT,DEV,No,Low Risk,rri1ssda1.cvs.com,Not PCI related,,10.18.56.98
APM0008695,MYF,CVS,MYFINANCIALS,DEV,No,Low Risk,rri2obiedd1r1.corp.cvscaremark.com,Not PCI related,,10.228.24.88
APM0009158,OMNIDX,CVS,OMNIDX,DEV,Yes,High Risk,rri2omdxada1.corp.cvscaremark.com,Not PCI related,Cumberland-2100 Highland Corp,10.221.14.83
APM0009158,OMNIDX,CVS,OMNIDX,DEV,Yes,High Risk,rri2omdxada2.corp.cvscaremark.com,Not PCI related,,10.221.14.101
APM0009158,OMNIDX,CVS,OMNIDX,QA,Yes,High Risk,rri2omdxaua3a.corp.cvscaremark.com,Not PCI related,Cumberland-2100 Highland Corp,10.221.14.108
APM0009158,OMNIDX,CVS,OMNIDX,DEV,Yes,High Risk,rri2omdxada3.corp.cvscaremark.com,Not PCI related,,10.221.14.102
APM0009158,OMNIDX,CVS,OMNIDX,QA,Yes,High Risk,rri2omdxaua1.corp.cvscaremark.com,Not PCI related,,10.220.49.234
APM0009158,OMNIDX,CVS,OMNIDX,QA,Yes,High Risk,rri2omdxaua3b.corp.cvscaremark.com,Not PCI related,,10.220.49.253
APM0009158,OMNIDX,CVS,OMNIDX,QA,Yes,High Risk,rri2omdxaqa1.corp.cvscaremark.com,Not PCI related,,10.220.48.42
APM0009159,OmnidxAccessControlCenter,CVS,OMNIDX ACCESS CONTROL CENTER,DEV,No,Medium Risk,rri2omdxada1.corp.cvscaremark.com,Not PCI related,Cumberland-2100 Highland Corp,10.221.14.83
APM0009159,OmnidxAccessControlCenter,CVS,OMNIDX ACCESS CONTROL CENTER,QA,No,Medium Risk,rri2omdxaua3b.corp.cvscaremark.com,Not PCI related,,10.220.49.253
APM0009160,OmnidxBackgroundStatusMon,CVS,OMNIDX BACKGROUND STATUS MONITOR,DEV,No,Low Risk,rri2omdxada1.corp.cvscaremark.com,Not PCI related,Cumberland-2100 Highland Corp,10.221.14.83
APM0009161,OmnidxUserAdministration,CVS,OMNIDX USER ADMINISTRATION,DEV,No,Medium Risk,rri2omdxada1.corp.cvscaremark.com,Not PCI related,Cumberland-2100 Highland Corp,10.221.14.83
APM0009233,OpportunityManagementSyst,CVS,OPPORTUNITY MANAGEMENT SYSTEM (OMS),DEV1,No,Low Risk,tstdbs1b.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,204.99.40.151
APM0009233,OpportunityManagementSyst,CVS,OPPORTUNITY MANAGEMENT SYSTEM (OMS),PROD,No,Low Risk,prdudb3.caremarkrx.net,PCI Subnet,Scottsdale-9501 East Shea Blvd,198.187.114.24
APM0009233,OpportunityManagementSyst,CVS,OPPORTUNITY MANAGEMENT SYSTEM (OMS),PROD,No,Low Risk,rri2domsdpa1b.cvs.com,,,
APM0009233,OpportunityManagementSyst,CVS,OPPORTUNITY MANAGEMENT SYSTEM (OMS),PROD,No,Low Risk,rri2domsdpa1c.cvs.com,Not PCI related,Cumberland-2100 Highland Corp,10.18.47.205
APM0009233,OpportunityManagementSyst,CVS,OPPORTUNITY MANAGEMENT SYSTEM (OMS),SIT 1.00,No,Low Risk,tstdbs4.internal.pcshs.com,Not PCI related,Scottsdale-9501 East Shea Blvd,204.99.43.23
APM0009289,ORCA,CVS,ORCA,DEV1,No,Low Risk,pac4orcwdl10vclone.corp.cvscaremark.com,Not PCI related,,10.223.33.41
APM0009291,OrderManagementSystem,CVS,ORDER MANAGEMENT SYSTEM,PROD,No,Low Risk,rri2domsdpa1c.cvs.com,Not PCI related,Cumberland-2100 Highland Corp,10.18.47.205
APM0009291,OrderManagementSystem,CVS,ORDER MANAGEMENT SYSTEM,PROD,No,Low Risk,rri2domsdpa1b.cvs.com,,,
APM0009635,PeoplesafeEligibilityMain,CVS,PEOPLESAFE ELIGIBILITY MAINTENANCE,DEV1,No,Low Risk,tstdbs1b.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,204.99.40.151
APM0009635,PeoplesafeEligibilityMain,CVS,PEOPLESAFE ELIGIBILITY MAINTENANCE,PROD,No,Low Risk,DCU3.CAREMARKRX.NET,PCI,,198.187.113.100
APM0009635,PeoplesafeEligibilityMain,CVS,PEOPLESAFE ELIGIBILITY MAINTENANCE,PROD,No,Low Risk,prdudb3.caremarkrx.net,PCI Subnet,Scottsdale-9501 East Shea Blvd,198.187.114.24
APM0009635,PeoplesafeEligibilityMain,CVS,PEOPLESAFE ELIGIBILITY MAINTENANCE,CTE,No,Low Risk,CTEN1.INTERNAL.PCSHS.COM,Not PCI related,,10.94.66.80
APM0009635,PeoplesafeEligibilityMain,CVS,PEOPLESAFE ELIGIBILITY MAINTENANCE,SIT 1.00,No,Low Risk,tstdbs4.internal.pcshs.com,Not PCI related,Scottsdale-9501 East Shea Blvd,204.99.43.23
APM0009635,PeoplesafeEligibilityMain,CVS,PEOPLESAFE ELIGIBILITY MAINTENANCE,TEST,No,Low Risk,DCU9.PSD.CAREMARK.INT,Not PCI related,,198.187.113.95
APM0010518,RebateClientRegistration,CVS,REBATE CLIENT REGISTRATION,SIT 1.00,Yes,Low Risk,tstdbs4.internal.pcshs.com,Not PCI related,Scottsdale-9501 East Shea Blvd,204.99.43.23
APM0010518,RebateClientRegistration,CVS,REBATE CLIENT REGISTRATION,DEV1,Yes,Low Risk,tstdbs1b.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,204.99.40.151
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,PROD,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,PROD,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,PROD,Yes,Low Risk,prdrpd1.caremarkrx.net,,,204.99.35.201
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,PROD,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,PROD,Yes,Low Risk,prdrpd1.caremarkrx.net,,,204.99.35.201
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,PROD,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,DEV1,Yes,Low Risk,tstdbs1b.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,204.99.40.151
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,PROD,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,PROD,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,PROD,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,PROD,Yes,Low Risk,PHXN3.INTERNAL.PCSHS.COM,Not PCI related,,204.99.1.30
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,PROD,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,PROD,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,PROD,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,PROD,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,PROD,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,PROD,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,PROD,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,PROD,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,PROD,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,PROD,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,PROD,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,PROD,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,PROD,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,SIT 1.00,Yes,Low Risk,tstdbs4.internal.pcshs.com,Not PCI related,Scottsdale-9501 East Shea Blvd,204.99.43.23
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,PROD,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,PROD,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,PROD,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,PROD,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,PROD,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,PROD,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,PROD,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,PROD,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,PROD,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,PROD,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,PROD,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,PROD,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,PROD,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,DEV,Yes,Low Risk,PHXN2.INTERNAL.PCSHS.COM,PCI Connected,,204.99.53.30
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,PROD,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,PROD,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,PROD,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,PROD,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010520,RebatePaymentSystem,CVS,REBATE PAYMENT SYSTEM,,Yes,Low Risk,,,,
APM0010522,RebatesBatchProcessing,CVS,REBATES BATCH PROCESSING,PROD,Yes,Low Risk,prdrpd1.caremarkrx.net,,,204.99.35.201
APM0010522,RebatesBatchProcessing,CVS,REBATES BATCH PROCESSING,PROD,Yes,Low Risk,prdrpd1.caremarkrx.net,,,204.99.35.201
APM0010522,RebatesBatchProcessing,CVS,REBATES BATCH PROCESSING,DEV1,Yes,Low Risk,tstdbs1b.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,204.99.40.151
APM0010522,RebatesBatchProcessing,CVS,REBATES BATCH PROCESSING,SIT 1.00,Yes,Low Risk,tstdbs4.internal.pcshs.com,Not PCI related,Scottsdale-9501 East Shea Blvd,204.99.43.23
APM0010524,RebatesPaymentSystemDatam,CVS,REBATES PAYMENT SYSTEM DATAMART,DEV1,Yes,Low Risk,tstdbs1b.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,204.99.40.151
APM0010524,RebatesPaymentSystemDatam,CVS,REBATES PAYMENT SYSTEM DATAMART,PROD,Yes,Low Risk,prdrpd1.caremarkrx.net,,,204.99.35.201
APM0010524,RebatesPaymentSystemDatam,CVS,REBATES PAYMENT SYSTEM DATAMART,PROD,Yes,Low Risk,prdrpd1.caremarkrx.net,,,204.99.35.201
APM0010524,RebatesPaymentSystemDatam,CVS,REBATES PAYMENT SYSTEM DATAMART,SIT 1.00,Yes,Low Risk,tstdbs4.internal.pcshs.com,Not PCI related,Scottsdale-9501 East Shea Blvd,204.99.43.23
APM0010526,RebatesRciManager,CVS,REBATES RCI MANAGER,SIT 1.00,No,Low Risk,tstdbs4.internal.pcshs.com,Not PCI related,Scottsdale-9501 East Shea Blvd,204.99.43.23
APM0010526,RebatesRciManager,CVS,REBATES RCI MANAGER,DEV1,No,Low Risk,tstdbs1b.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,204.99.40.151
APM0010542,ReceivingMainframeOr,CVS,RECEIVING (MAINFRAME OR),PROD,No,Low Risk,MFCVSP.CVS.COM,PCI Connected,,10.221.12.250
APM0010931,Rxenroll,CVS,RXENROLL,Performance Testing,No,High Risk,paz1mdwapta2a.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.9.63.143
APM0010931,Rxenroll,CVS,RXENROLL,PROD,No,High Risk,prdihs1b.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.123.2.38
APM0010931,Rxenroll,CVS,RXENROLL,Performance Testing,No,High Risk,paz1mdwapta2c.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.9.62.154
APM0010931,Rxenroll,CVS,RXENROLL,Performance Testing,No,High Risk,paz1mdwapta2d.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.9.62.155
APM0010931,Rxenroll,CVS,RXENROLL,DEV,No,High Risk,paz1mdwapa4a.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.128.8.74
APM0010931,Rxenroll,CVS,RXENROLL,TRAINING,No,High Risk,trnihs2b.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.93.14.22
APM0010931,Rxenroll,CVS,RXENROLL,DEV2,No,High Risk,paz1mdwad2a1e.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.93.70.182
APM0010931,Rxenroll,CVS,RXENROLL,Performance Testing,No,High Risk,paz1mdwapta2b.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.9.63.144
APM0010938,RxnavigatorBiGdx,CVS,RXNAVIGATOR - BI GDX,SIT 1.00,No,Low Risk,tstdbs4.internal.pcshs.com,Not PCI related,Scottsdale-9501 East Shea Blvd,204.99.43.23
APM0010938,RxnavigatorBiGdx,CVS,RXNAVIGATOR - BI GDX,DEV1,No,Low Risk,tstdbs1b.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,204.99.40.151
APM0010940,RxnavigatorGdxAdhoc,CVS,RXNAVIGATOR - GDX ADHOC,DEV1,No,Low Risk,tstdbs1b.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,204.99.40.151
APM0010940,RxnavigatorGdxAdhoc,CVS,RXNAVIGATOR - GDX ADHOC,SIT 1.00,No,Low Risk,tstdbs4.internal.pcshs.com,Not PCI related,Scottsdale-9501 East Shea Blvd,204.99.43.23
APM0010941,RxnavigatorRebatesPayment,CVS,RXNAVIGATOR - REBATES PAYMENTS,PROD,No,High Risk,prdrpd1.caremarkrx.net,,,204.99.35.201
APM0010941,RxnavigatorRebatesPayment,CVS,RXNAVIGATOR - REBATES PAYMENTS,DEV1,No,High Risk,tstdbs1b.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,204.99.40.151
APM0010941,RxnavigatorRebatesPayment,CVS,RXNAVIGATOR - REBATES PAYMENTS,PROD,No,High Risk,prdrpd1.caremarkrx.net,,,204.99.35.201
APM0010941,RxnavigatorRebatesPayment,CVS,RXNAVIGATOR - REBATES PAYMENTS,SIT 1.00,No,High Risk,tstdbs4.internal.pcshs.com,Not PCI related,Scottsdale-9501 East Shea Blvd,204.99.43.23
APM0011010,SapBiPbm,CVS,SAP BI (PBM),PROD,Yes,Medium Risk,prdsba1a.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,204.99.33.199
APM0011011,SapBwRetail,CVS,SAP BW (RETAIL),UAT,No,Low Risk,rri2sapbudb1a.corp.cvscaremark.com,,,10.18.76.47
APM0011011,SapBwRetail,CVS,SAP BW (RETAIL),UAT,No,Low Risk,rri2sapbudb1b.corp.cvscaremark.com,,,10.18.76.54
APM0011016,SapEcc,CVS,SAP ECC,TEST,Yes,High Risk,tsts3a4.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,204.99.43.134
APM0011016,SapEcc,CVS,SAP ECC,TEST,Yes,High Risk,tsts3a6.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,204.99.45.88
APM0011016,SapEcc,CVS,SAP ECC,PROD,Yes,High Risk,prds3a1a.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,204.99.35.198
APM0011016,SapEcc,CVS,SAP ECC,PROD,Yes,High Risk,prds3a3a.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,204.99.35.240
APM0011016,SapEcc,CVS,SAP ECC,TEST,Yes,High Risk,tsts3a5.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,204.99.44.179
APM0011016,SapEcc,CVS,SAP ECC,PROD,Yes,High Risk,prds3a2d.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,204.99.35.225
APM0011016,SapEcc,CVS,SAP ECC,PROD,Yes,High Risk,prds3w1b.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,204.99.35.68
APM0011016,SapEcc,CVS,SAP ECC,SIT 2.00,Yes,High Risk,tsts3w5.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,204.99.44.208
APM0011016,SapEcc,CVS,SAP ECC,PROD,Yes,High Risk,prds3w1a.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,204.99.35.49
APM0011016,SapEcc,CVS,SAP ECC,TEST,Yes,High Risk,tsts3w6.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,204.99.45.125
APM0011016,SapEcc,CVS,SAP ECC,SIT 1.00,Yes,High Risk,tsts3w4.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,204.99.43.210
APM0011036,SAS,CVS,SAS,PROD,Yes,Low Risk,ADRTM1P.iwhouse.aetna.com,,Middletown-Middle St Data Center,167.69.210.192
APM0011048,ScanBasedTradingSbt,CVS,SCAN BASED TRADING (SBT),PROD,No,Low Risk,MFCVSP.CVS.COM,PCI Connected,,10.221.12.250
APM0011099,SeasonalMainframeSeSbSt,CVS,SEASONAL (MAINFRAME SE/SB/ST),PROD,No,Low Risk,MFCVSP.CVS.COM,PCI Connected,,10.221.12.250
APM0011101,SeasonalWebToolsEndcapOff,CVS,SEASONAL WEB TOOLS (ENDCAP OFFSHELF OTB),TEST,No,Low Risk,rri1sstd1b.cvs.com,Not PCI related,Woonsocket-1 CVS Drive,10.18.64.125
APM0011101,SeasonalWebToolsEndcapOff,CVS,SEASONAL WEB TOOLS (ENDCAP OFFSHELF OTB),TEST,No,Low Risk,rri1sstd1b.cvs.com,Not PCI related,Woonsocket-1 CVS Drive,10.18.64.125
APM0012884,SecureTransportCVS,CVS,Secure Transport - PS,DEV,Yes,High Risk,tstdxi1.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,204.99.40.176
APM0012884,SecureTransportCVS,CVS,Secure Transport - PS,TEST,Yes,High Risk,paz1stsms1a1b.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.93.74.245
